time, is_on, temperature
2024-07-27 13:27:55.399159, False, 25.3
2024-07-27 13:28:00.458115, False, 25.3
2024-07-27 13:29:00.608855, False, 25.1
2024-07-27 13:29:05.669051, False, 25.1
2024-07-27 13:30:05.816347, False, 26.9
2024-07-27 13:30:11.016918, True, 26.9
2024-07-27 13:31:11.178878, True, 26.7
2024-07-27 13:31:16.242800, True, 26.7
2024-07-27 13:32:16.392779, True, 26.6
2024-07-27 13:32:21.452343, True, 26.6
2024-07-27 13:33:21.598794, True, 26.5
2024-07-27 13:33:26.658911, True, 26.5
2024-07-27 13:34:26.803042, True, 26.5
2024-07-27 13:34:31.861568, True, 26.5
2024-07-27 13:35:32.025443, True, 26.5
2024-07-27 13:35:37.084983, True, 26.6
2024-07-27 13:36:37.236568, True, 26.6
2024-07-27 13:36:42.298484, True, 26.6
2024-07-27 13:37:42.453257, True, 26.7
2024-07-27 13:37:47.522746, True, 26.7
2024-07-27 13:38:47.670498, True, 26.7
2024-07-27 13:38:52.728488, True, 26.7
2024-07-27 13:39:52.877910, True, 26.7
2024-07-27 13:39:57.943543, True, 26.7
2024-07-27 13:40:58.096655, True, 26.8
2024-07-27 13:41:03.159896, True, 26.8
2024-07-27 13:42:03.305899, True, 26.9
2024-07-27 13:42:08.364781, True, 26.9
2024-07-27 13:43:08.511577, True, 26.9
2024-07-27 13:43:13.573551, True, 26.9
2024-07-27 13:44:13.723486, True, 26.9
2024-07-27 13:44:18.783895, True, 26.9
2024-07-27 13:45:18.943270, True, 26.9
2024-07-27 13:45:24.011539, True, 26.9
2024-07-27 13:46:24.187731, True, 27.0
2024-07-27 13:46:29.246931, True, 27.0
2024-07-27 13:47:29.398156, True, 27.0
2024-07-27 13:47:34.459901, True, 27.0
2024-07-27 13:48:34.610462, True, 26.9
2024-07-27 13:48:39.673952, True, 26.9
2024-07-27 13:49:39.824791, True, 26.9
2024-07-27 13:49:44.886645, True, 26.9
2024-07-27 13:50:45.046972, True, 26.9
2024-07-27 13:50:50.109663, True, 26.9
2024-07-27 13:51:50.258879, True, 26.9
2024-07-27 13:51:55.318671, True, 26.9
2024-07-27 13:52:55.469173, True, 26.9
2024-07-27 13:53:00.531320, True, 26.9
2024-07-27 13:54:00.730511, True, 26.9
2024-07-27 13:54:05.791330, True, 26.8
2024-07-27 13:55:05.941445, True, 26.8
2024-07-27 13:55:10.999395, True, 26.8
2024-07-27 13:56:11.148334, True, 26.9
2024-07-27 13:56:16.210010, True, 26.9
2024-07-27 13:57:16.359482, True, 26.8
2024-07-27 13:57:21.417028, True, 26.8
2024-07-27 13:58:21.562394, True, 26.8
2024-07-27 13:58:26.622828, True, 26.8
2024-07-27 13:59:26.770548, True, 26.7
2024-07-27 13:59:31.829130, True, 26.7
2024-07-27 14:00:31.974857, True, 26.7
2024-07-27 14:00:37.034215, True, 26.7
2024-07-27 14:01:37.205567, True, 26.7
2024-07-27 14:01:42.267244, True, 26.7
2024-07-27 14:02:42.421265, True, 26.6
2024-07-27 14:02:47.479462, True, 26.6
2024-07-27 14:03:47.626040, True, 26.6
2024-07-27 14:03:52.689579, True, 26.6
2024-07-27 14:04:52.839069, True, 26.4
2024-07-27 14:04:57.896123, True, 26.4
2024-07-27 14:05:58.040954, True, 26.4
2024-07-27 14:06:03.099943, True, 26.4
2024-07-27 14:07:03.248874, True, 26.4
2024-07-27 14:07:08.314805, True, 26.4
2024-07-27 14:08:08.466130, True, 26.4
2024-07-27 14:08:13.522580, True, 26.4
2024-07-27 14:09:13.669626, True, 26.3
2024-07-27 14:09:18.727893, True, 26.3
2024-07-27 14:10:18.871874, True, 26.3
2024-07-27 14:10:23.930053, True, 26.3
2024-07-27 14:11:24.076116, True, 26.2
2024-07-27 14:11:29.134358, True, 26.2
2024-07-27 14:12:29.281927, True, 26.1
2024-07-27 14:12:34.340583, True, 26.2
2024-07-27 14:13:34.490057, True, 26.1
2024-07-27 14:13:39.550687, True, 26.1
2024-07-27 14:14:39.703971, True, 26.2
2024-07-27 14:14:44.764487, True, 26.2
2024-07-27 14:15:44.917206, True, 28.0
2024-07-27 14:15:49.982332, True, 28.0
2024-07-27 14:16:50.118654, True, 26.1
2024-07-27 14:16:55.179054, True, 26.1
2024-07-27 14:17:55.325590, True, 26.1
2024-07-27 14:18:00.381523, True, 26.1
2024-07-27 14:19:00.535158, True, 28.0
2024-07-27 14:19:05.592326, True, 28.0
2024-07-27 14:20:05.747932, True, 28.0
2024-07-27 14:20:10.814816, True, 28.0
2024-07-27 14:21:10.966978, True, 28.0
2024-07-27 14:21:16.024907, True, 28.0
2024-07-27 14:22:16.174349, True, 28.0
2024-07-27 14:22:21.233503, True, 28.0
2024-07-27 14:23:21.380683, True, 27.9
2024-07-27 14:23:26.445042, True, 27.9
2024-07-27 14:24:26.593389, True, 27.8
2024-07-27 14:24:31.653399, True, 27.8
2024-07-27 14:25:31.826659, True, 27.9
2024-07-27 14:25:36.886394, True, 27.9
2024-07-27 14:26:37.033595, True, 27.9
2024-07-27 14:26:42.093873, True, 27.9
2024-07-27 14:27:42.242639, True, 27.7
2024-07-27 14:27:47.307297, True, 27.7
2024-07-27 14:28:47.462916, True, 27.7
2024-07-27 14:28:52.520254, True, 27.8
2024-07-27 14:29:52.666643, True, 27.7
2024-07-27 14:29:57.725431, True, 27.6
2024-07-27 14:30:57.871654, True, 27.8
2024-07-27 14:31:02.930431, True, 27.7
2024-07-27 14:32:03.099317, True, 27.7
2024-07-27 14:32:08.157665, True, 27.7
2024-07-27 14:33:08.302996, True, 27.7
2024-07-27 14:33:13.359650, True, 27.7
2024-07-27 14:34:13.507331, True, 27.7
2024-07-27 14:34:18.566832, True, 27.7
2024-07-27 14:35:18.713315, True, 27.7
2024-07-27 14:35:23.782363, True, 27.7
2024-07-27 14:36:23.929819, True, 27.8
2024-07-27 14:36:28.987715, True, 27.8
2024-07-27 14:37:29.134827, True, 27.8
2024-07-27 14:37:34.194277, True, 27.8
2024-07-27 14:38:34.344993, True, 27.8
2024-07-27 14:38:39.403297, True, 27.8
2024-07-27 14:39:39.570085, True, 27.7
2024-07-27 14:39:44.629270, True, 27.7
2024-07-27 14:40:44.781965, True, 27.8
2024-07-27 14:40:49.841930, True, 27.8
2024-07-27 14:41:49.989735, True, 27.8
2024-07-27 14:41:55.048463, True, 27.8
2024-07-27 14:42:55.206011, True, 27.8
2024-07-27 14:43:00.264544, True, 27.8
2024-07-27 14:44:00.424703, True, 27.8
2024-07-27 14:44:05.482095, True, 27.8
2024-07-27 14:45:05.628838, True, 27.7
2024-07-27 14:45:10.686228, True, 27.7
2024-07-27 14:46:10.833433, True, 27.8
2024-07-27 14:46:15.892070, True, 27.8
2024-07-27 14:47:16.036477, True, 27.8
2024-07-27 14:47:21.096147, True, 27.8
2024-07-27 14:48:21.243969, True, 27.7
2024-07-27 14:48:26.302389, True, 27.8
2024-07-27 14:49:26.450140, True, 27.8
2024-07-27 14:49:31.514398, True, 27.6
2024-07-27 14:50:31.658638, True, 27.7
2024-07-27 14:50:36.716316, True, 27.7
2024-07-27 14:51:36.867906, True, 27.8
2024-07-27 14:51:41.930513, True, 27.8
2024-07-27 14:52:42.074122, True, 27.7
2024-07-27 14:52:47.131055, True, 27.7
2024-07-27 14:53:47.283436, True, 27.7
2024-07-27 14:53:52.347953, True, 27.7
2024-07-27 14:54:52.503329, True, 27.8
2024-07-27 14:54:57.565151, True, 27.8
2024-07-27 14:55:57.714450, True, 27.7
2024-07-27 14:56:02.775088, True, 27.7
2024-07-27 14:57:02.926387, True, 27.7
2024-07-27 14:57:07.989376, True, 27.7
2024-07-27 14:58:08.144161, True, 27.7
2024-07-27 14:58:13.207475, True, 27.7
2024-07-27 14:59:13.357586, True, 27.8
2024-07-27 14:59:18.419715, True, 27.8
2024-07-27 15:00:18.573910, True, 27.9
2024-07-27 15:00:23.635640, True, 27.9
2024-07-27 15:01:23.785716, True, 27.9
2024-07-27 15:01:28.843120, True, 27.9
2024-07-27 15:02:28.989562, True, 27.8
2024-07-27 15:02:34.048125, True, 27.8
2024-07-27 15:03:34.200726, True, 28.0
2024-07-27 15:03:39.258819, True, 28.0
2024-07-27 15:04:39.411429, True, 27.9
2024-07-27 15:04:44.470740, True, 27.9
2024-07-27 15:05:44.617094, True, 28.0
2024-07-27 15:05:49.676615, True, 26.1
2024-07-27 15:06:49.826195, True, 28.0
2024-07-27 15:06:54.883754, True, 28.0
2024-07-27 15:07:55.030636, True, 26.1
2024-07-27 15:08:00.089215, True, 26.1
2024-07-27 15:09:00.237261, True, 26.1
2024-07-27 15:09:05.296475, True, 26.1
2024-07-27 15:10:05.442942, True, 26.1
2024-07-27 15:10:10.501382, True, 26.1
2024-07-27 15:11:10.648190, True, 26.2
2024-07-27 15:11:15.710300, True, 26.2
2024-07-27 15:12:15.859281, True, 26.3
2024-07-27 15:12:20.916574, True, 26.3
2024-07-27 15:13:21.067178, True, 26.3
2024-07-27 15:13:26.125221, True, 26.3
2024-07-27 15:14:26.282190, True, 26.3
2024-07-27 15:14:31.343086, True, 26.3
2024-07-27 15:15:31.490733, True, 26.3
2024-07-27 15:15:36.554328, True, 26.3
2024-07-27 15:16:36.690821, True, 26.2
2024-07-27 15:16:41.747700, True, 26.2
2024-07-27 15:17:41.886827, True, 26.2
2024-07-27 15:17:46.949769, True, 26.2
2024-07-27 15:18:47.095677, True, 26.2
2024-07-27 15:18:52.153064, True, 26.2
2024-07-27 15:19:52.305198, True, 26.3
2024-07-27 15:19:57.367129, True, 26.3
2024-07-27 15:20:57.519881, True, 26.4
2024-07-27 15:21:02.581619, True, 26.4
2024-07-27 15:22:02.735293, True, 26.4
2024-07-27 15:22:07.797069, True, 26.4
2024-07-27 15:23:07.948636, True, 26.4
2024-07-27 15:23:13.011184, True, 26.5
2024-07-27 15:24:13.162700, True, 26.4
2024-07-27 15:24:18.227592, True, 26.4
2024-07-27 15:25:18.376151, True, 26.4
2024-07-27 15:25:23.435228, True, 26.4
2024-07-27 15:26:23.588817, True, 26.5
2024-07-27 15:26:28.650020, True, 26.5
2024-07-27 15:27:28.798352, True, 26.6
2024-07-27 15:27:33.858802, True, 26.6
2024-07-27 15:28:34.015258, True, 26.6
2024-07-27 15:28:39.079700, True, 26.6
2024-07-27 15:29:39.226743, True, 26.5
2024-07-27 15:29:44.285249, True, 26.5
2024-07-27 15:30:44.430897, True, 26.6
2024-07-27 15:30:49.490871, True, 26.6
2024-07-27 15:31:49.663411, True, 26.6
2024-07-27 15:31:54.732193, True, 26.6
2024-07-27 15:32:54.888193, True, 26.6
2024-07-27 15:32:59.952674, True, 26.6
2024-07-27 15:34:00.099138, True, 26.6
2024-07-27 15:34:05.158083, True, 26.6
2024-07-27 15:35:05.306095, True, 26.6
2024-07-27 15:35:10.364389, True, 26.6
2024-07-27 15:36:10.516380, True, 26.6
2024-07-27 15:36:15.578732, True, 26.6
2024-07-27 15:37:15.732006, True, 26.5
2024-07-27 15:37:20.795993, True, 26.5
2024-07-27 15:38:20.950398, True, 26.6
2024-07-27 15:38:26.008772, True, 26.6
2024-07-27 15:39:26.161470, True, 26.6
2024-07-27 15:39:31.222717, True, 26.6
2024-07-27 15:40:31.375245, True, 26.6
2024-07-27 15:40:36.434025, True, 26.6
2024-07-27 15:41:36.580660, True, 26.7
2024-07-27 15:41:41.637663, True, 26.7
2024-07-27 15:42:41.785025, True, 26.6
2024-07-27 15:42:46.845495, True, 26.6
2024-07-27 15:43:46.993509, True, 26.7
2024-07-27 15:43:52.052284, True, 26.6
2024-07-27 15:44:52.201383, True, 26.7
2024-07-27 15:44:57.262285, True, 26.7
2024-07-27 15:45:57.409116, True, 26.7
2024-07-27 15:46:02.470366, True, 26.7
2024-07-27 15:47:02.641808, True, 26.6
2024-07-27 15:47:07.700554, True, 26.6
2024-07-27 15:48:07.850166, True, 26.7
2024-07-27 15:48:12.913415, True, 26.7
2024-07-27 15:49:13.064864, True, 26.6
2024-07-27 15:49:18.127039, True, 26.6
2024-07-27 15:50:18.276027, True, 26.6
2024-07-27 15:50:23.335434, True, 26.6
2024-07-27 15:51:23.482247, True, 26.6
2024-07-27 15:51:28.544108, True, 26.6
2024-07-27 15:52:28.692850, True, 26.6
2024-07-27 15:52:33.750673, True, 26.6
2024-07-27 15:53:33.902133, True, 26.6
2024-07-27 15:53:38.964310, True, 26.6
2024-07-27 15:54:39.115685, True, 26.6
2024-07-27 15:54:44.175607, True, 26.6
2024-07-27 15:55:44.323742, True, 26.6
2024-07-27 15:55:49.384290, True, 26.6
2024-07-27 15:56:49.533803, True, 26.5
2024-07-27 15:56:54.592108, True, 26.5
2024-07-27 15:57:54.738302, True, 26.5
2024-07-27 15:57:59.795025, True, 26.5
2024-07-27 15:58:59.942702, True, 26.5
2024-07-27 15:59:05.011200, True, 26.5
2024-07-27 16:00:05.158082, True, 26.4
2024-07-27 16:00:10.216621, True, 26.4
2024-07-27 16:01:10.366325, True, 26.3
2024-07-27 16:01:15.426327, True, 26.3
2024-07-27 16:02:15.609394, True, 26.4
2024-07-27 16:02:20.668573, True, 26.3
2024-07-27 16:03:20.822626, True, 26.3
2024-07-27 16:03:25.885613, True, 26.3
2024-07-27 16:04:26.032319, True, 26.4
2024-07-27 16:04:31.092565, True, 26.4
2024-07-27 16:05:31.242767, True, 26.4
2024-07-27 16:05:36.303946, True, 26.4
2024-07-27 16:06:36.453323, True, 26.5
2024-07-27 16:06:41.512251, True, 26.5
2024-07-27 16:07:41.668847, True, 26.5
2024-07-27 16:07:46.728630, True, 26.5
2024-07-27 16:08:46.875918, True, 26.5
2024-07-27 16:08:51.938237, True, 26.5
2024-07-27 16:09:52.089376, True, 26.5
2024-07-27 16:09:57.146900, True, 26.5
2024-07-27 16:10:57.295669, True, 26.5
2024-07-27 16:11:02.352896, True, 26.5
2024-07-27 16:12:02.505251, True, 26.6
2024-07-27 16:12:07.571782, True, 26.6
2024-07-27 16:13:07.718223, True, 26.7
2024-07-27 16:13:12.776751, True, 26.7
2024-07-27 16:14:12.923766, True, 26.7
2024-07-27 16:14:18.014865, True, 26.7
2024-07-27 16:15:18.171295, True, 26.7
2024-07-27 16:15:23.231060, True, 26.7
2024-07-27 16:16:23.568936, True, 26.7
2024-07-27 16:16:28.627093, True, 26.7
2024-07-27 16:17:28.775015, True, 26.7
2024-07-27 16:17:33.833165, True, 26.7
2024-07-27 16:18:33.983181, True, 26.7
2024-07-27 16:18:39.045205, True, 26.7
2024-07-27 16:19:39.204229, True, 26.8
2024-07-27 16:19:44.263593, True, 26.8
2024-07-27 16:20:44.414186, True, 26.8
2024-07-27 16:20:49.472608, True, 26.8
2024-07-27 16:21:49.619777, True, 26.8
2024-07-27 16:21:54.681152, True, 26.8
2024-07-27 16:22:54.830190, True, 26.7
2024-07-27 16:22:59.888497, True, 26.7
2024-07-27 16:24:00.037309, True, 26.8
2024-07-27 16:24:05.097910, True, 26.8
2024-07-27 16:25:05.243374, True, 26.8
2024-07-27 16:25:10.306468, True, 26.8
2024-07-27 16:26:10.455056, True, 26.8
2024-07-27 16:26:15.514832, True, 26.8
2024-07-27 16:27:15.664662, True, 26.8
2024-07-27 16:27:20.727548, True, 26.8
2024-07-27 16:28:20.879833, True, 26.8
2024-07-27 16:28:25.940229, True, 26.8
2024-07-27 16:29:26.089985, True, 26.8
2024-07-27 16:29:31.167580, True, 26.8
2024-07-27 16:30:31.319485, True, 26.7
2024-07-27 16:30:36.379070, True, 26.7
2024-07-27 16:31:36.529887, True, 26.7
2024-07-27 16:31:41.607583, True, 26.7
2024-07-27 16:32:41.765236, True, 26.7
2024-07-27 16:32:46.828933, True, 26.7
2024-07-27 16:33:46.981471, True, 26.8
2024-07-27 16:33:52.041587, True, 26.8
2024-07-27 16:34:52.190719, True, 26.8
2024-07-27 16:34:57.252059, True, 26.8
2024-07-27 16:35:57.398332, True, 26.8
2024-07-27 16:36:02.462636, True, 26.8
2024-07-27 16:37:02.613549, True, 26.8
2024-07-27 16:37:07.672000, True, 26.8
2024-07-27 16:38:07.821607, True, 26.9
2024-07-27 16:38:12.883423, True, 26.9
2024-07-27 16:39:13.032365, True, 26.8
2024-07-27 16:39:18.094947, True, 26.8
2024-07-27 16:40:18.243977, True, 26.8
2024-07-27 16:40:23.303471, True, 26.8
2024-07-27 16:41:23.456007, True, 26.9
2024-07-27 16:41:28.522126, True, 26.9
2024-07-27 16:42:28.676005, True, 26.9
2024-07-27 16:42:33.742751, True, 26.9
2024-07-27 16:43:33.894255, True, 26.9
2024-07-27 16:43:38.954953, True, 26.9
2024-07-27 16:44:39.108109, True, 26.9
2024-07-27 16:44:44.169017, True, 26.9
2024-07-27 16:45:44.320800, True, 26.9
2024-07-27 16:45:49.385151, True, 26.9
2024-07-27 16:46:49.532690, True, 27.0
2024-07-27 16:46:54.593364, True, 27.0
2024-07-27 16:47:54.741975, True, 27.0
2024-07-27 16:47:59.803226, True, 27.0
2024-07-27 16:48:59.954440, True, 27.0
2024-07-27 16:49:05.019477, True, 27.0
2024-07-27 16:50:05.176181, True, 26.9
2024-07-27 16:50:10.237969, True, 26.9
2024-07-27 16:51:10.393888, True, 26.9
2024-07-27 16:51:15.455834, True, 26.9
2024-07-27 16:52:15.607239, True, 26.9
2024-07-27 16:52:20.670992, True, 26.9
2024-07-27 16:53:20.824715, True, 26.9
2024-07-27 16:53:25.885029, True, 26.9
2024-07-27 16:54:26.035654, True, 27.0
2024-07-27 16:54:31.097670, True, 27.0
2024-07-27 16:55:31.255673, True, 27.0
2024-07-27 16:55:36.316525, True, 27.0
2024-07-27 16:56:36.463607, True, 27.0
2024-07-27 16:56:41.527745, True, 25.1
2024-07-27 16:57:41.681770, True, 27.0
2024-07-27 16:57:46.742355, True, 27.0
2024-07-27 16:58:46.892430, True, 25.1
2024-07-27 16:58:52.093367, False, 25.1
2024-07-27 16:59:52.242499, False, 27.0
2024-07-27 16:59:57.435499, True, 27.0
2024-07-27 17:00:57.585592, True, 26.9
2024-07-27 17:01:02.650034, True, 26.9
2024-07-27 17:02:02.797556, True, 26.7
2024-07-27 17:02:07.855379, True, 26.7
2024-07-27 17:03:07.976674, True, 26.5
2024-07-27 17:03:13.035926, True, 26.5
2024-07-27 17:04:13.191382, True, 26.5
2024-07-27 17:04:18.256621, True, 26.5
2024-07-27 17:05:18.425337, True, 26.4
2024-07-27 17:05:23.489668, True, 26.4
2024-07-27 17:06:23.647893, True, 26.4
2024-07-27 17:06:28.710207, True, 26.4
2024-07-27 17:07:28.868290, True, 26.4
2024-07-27 17:07:33.929345, True, 26.4
2024-07-27 17:08:34.084071, True, 26.3
2024-07-27 17:08:39.144902, True, 26.3
2024-07-27 17:09:39.294468, True, 26.4
2024-07-27 17:09:44.357649, True, 26.4
2024-07-27 17:10:44.511669, True, 26.4
2024-07-27 17:10:49.575344, True, 26.4
2024-07-27 17:11:49.730990, True, 26.4
2024-07-27 17:11:54.789986, True, 26.4
2024-07-27 17:12:54.943353, True, 26.4
2024-07-27 17:13:00.004391, True, 26.4
2024-07-27 17:14:00.156725, True, 26.5
2024-07-27 17:14:05.220222, True, 26.5
2024-07-27 17:15:05.369897, True, 26.5
2024-07-27 17:15:10.431082, True, 26.4
2024-07-27 17:16:10.581131, True, 26.5
2024-07-27 17:16:15.650610, True, 26.5
2024-07-27 17:17:15.799245, True, 26.5
2024-07-27 17:17:20.863582, True, 26.5
2024-07-27 17:18:21.022231, True, 26.5
2024-07-27 17:18:26.089072, True, 26.5
2024-07-27 17:19:26.239338, True, 26.5
2024-07-27 17:19:31.303332, True, 26.5
2024-07-27 17:20:31.454996, True, 26.6
2024-07-27 17:20:36.520004, True, 26.6
2024-07-27 17:21:36.670633, True, 26.6
2024-07-27 17:21:41.732595, True, 26.6
2024-07-27 17:22:41.882954, True, 26.6
2024-07-27 17:22:46.944371, True, 26.6
2024-07-27 17:23:47.093978, True, 26.7
2024-07-27 17:23:52.154921, True, 26.7
2024-07-27 17:24:52.307824, True, 26.7
2024-07-27 17:24:57.368514, True, 26.7
2024-07-27 17:25:57.521093, True, 26.7
2024-07-27 17:26:02.581631, True, 26.7
2024-07-27 17:27:02.736861, True, 26.7
2024-07-27 17:27:07.797409, True, 26.7
2024-07-27 17:28:07.947261, True, 26.7
2024-07-27 17:28:13.008902, True, 26.7
2024-07-27 17:29:13.156047, True, 26.7
2024-07-27 17:29:18.218100, True, 26.7
2024-07-27 17:30:18.366811, True, 26.7
2024-07-27 17:30:23.429481, True, 26.7
2024-07-27 17:31:23.579277, True, 26.7
2024-07-27 17:31:28.640774, True, 26.8
2024-07-27 17:32:28.808106, True, 26.8
2024-07-27 17:32:33.874584, True, 26.8
2024-07-27 17:33:34.041754, True, 26.7
2024-07-27 17:33:39.102683, True, 26.7
2024-07-27 17:34:39.253141, True, 26.8
2024-07-27 17:34:44.319890, True, 26.8
2024-07-27 17:35:44.477186, True, 26.8
2024-07-27 17:35:49.542254, True, 26.8
2024-07-27 17:36:49.694311, True, 26.9
2024-07-27 17:36:54.757174, True, 26.9
2024-07-27 17:37:54.907790, True, 26.9
2024-07-27 17:37:59.978190, True, 26.9
2024-07-27 17:39:00.138004, True, 26.9
2024-07-27 17:39:05.198771, True, 26.9
2024-07-27 17:40:05.348854, True, 26.8
2024-07-27 17:40:10.415023, True, 26.8
2024-07-27 17:41:10.569304, True, 26.8
2024-07-27 17:41:15.636103, True, 26.8
2024-07-27 17:42:15.789047, True, 26.9
2024-07-27 17:42:20.849977, True, 26.9
2024-07-27 17:43:21.004250, True, 27.0
2024-07-27 17:43:26.068019, True, 27.0
2024-07-27 17:44:26.260353, True, 26.9
2024-07-27 17:44:31.325136, True, 26.9
2024-07-27 17:45:31.483810, True, 27.0
2024-07-27 17:45:36.549051, True, 27.0
2024-07-27 17:46:36.701065, True, 26.9
2024-07-27 17:46:41.764451, True, 26.9
2024-07-27 17:47:41.902273, True, 27.0
2024-07-27 17:47:46.963381, True, 27.0
2024-07-27 17:48:47.107629, True, 27.0
2024-07-27 17:48:52.169914, True, 27.0
2024-07-27 17:49:52.331429, True, 27.0
2024-07-27 17:49:57.399924, True, 27.0
2024-07-27 17:50:57.562276, True, 25.1
2024-07-27 17:51:02.626610, True, 25.1
2024-07-27 17:52:02.778573, True, 27.0
2024-07-27 17:52:07.840626, True, 27.0
2024-07-27 17:53:07.996336, True, 27.0
2024-07-27 17:53:13.075006, True, 27.0
2024-07-27 17:54:13.231084, True, 27.0
2024-07-27 17:54:18.295105, True, 27.0
2024-07-27 17:55:18.444783, True, 25.1
2024-07-27 17:55:23.508187, True, 25.1
2024-07-27 17:56:23.659499, True, 25.1
2024-07-27 17:56:28.728510, True, 25.1
2024-07-27 17:57:28.885434, True, 27.0
2024-07-27 17:57:33.956855, True, 27.0
2024-07-27 17:58:34.113992, True, 25.1
2024-07-27 17:58:39.175041, True, 25.1
2024-07-27 17:59:39.325495, True, 27.0
2024-07-27 17:59:44.386780, True, 27.0
2024-07-27 18:00:44.540047, True, 25.1
2024-07-27 18:00:49.601340, True, 25.1
2024-07-27 18:01:49.756955, True, 25.1
2024-07-27 18:01:54.820317, True, 25.1
2024-07-27 18:02:54.979433, True, 25.1
2024-07-27 18:03:00.041388, True, 25.1
2024-07-27 18:04:00.224637, True, 25.2
2024-07-27 18:04:05.287350, True, 25.2
2024-07-27 18:05:05.445560, True, 25.2
2024-07-27 18:05:10.513431, True, 25.2
2024-07-27 18:06:10.668421, True, 25.2
2024-07-27 18:06:15.729887, True, 25.3
2024-07-27 18:07:15.884267, True, 25.3
2024-07-27 18:07:20.951913, True, 25.2
2024-07-27 18:08:21.115111, True, 25.3
2024-07-27 18:08:26.173941, True, 25.3
2024-07-27 18:09:26.325242, True, 25.3
2024-07-27 18:09:31.393384, True, 25.3
2024-07-27 18:10:31.559410, True, 25.3
2024-07-27 18:10:36.621156, True, 25.3
2024-07-27 18:11:36.772733, True, 25.4
2024-07-27 18:11:41.832498, True, 25.4
2024-07-27 18:12:41.986566, True, 25.4
2024-07-27 18:12:47.049869, True, 25.4
2024-07-27 18:13:47.201218, True, 25.3
2024-07-27 18:13:52.267569, True, 25.3
2024-07-27 18:14:52.418650, True, 25.4
2024-07-27 18:14:57.487160, True, 25.4
2024-07-27 18:15:57.638319, True, 25.4
2024-07-27 18:16:02.707949, True, 25.4
2024-07-27 18:17:02.858061, True, 25.4
2024-07-27 18:17:07.920955, True, 25.4
2024-07-27 18:18:08.100448, True, 25.3
2024-07-27 18:18:13.164616, True, 25.3
2024-07-27 18:19:13.317493, True, 25.4
2024-07-27 18:19:18.382981, True, 25.4
2024-07-27 18:20:18.532188, True, 25.4
2024-07-27 18:20:23.592629, True, 25.4
2024-07-27 18:21:23.794343, True, 25.5
2024-07-27 18:21:28.854960, True, 25.5
2024-07-27 18:22:29.006385, True, 25.4
2024-07-27 18:22:34.074687, True, 25.4
2024-07-27 18:23:34.235244, True, 25.5
2024-07-27 18:23:39.300253, True, 25.5
2024-07-27 18:24:39.450906, True, 25.5
2024-07-27 18:24:44.515523, True, 25.5
2024-07-27 18:25:44.666617, True, 25.4
2024-07-27 18:25:49.727291, True, 25.5
2024-07-27 18:26:49.884003, True, 25.5
2024-07-27 18:26:54.945335, True, 25.5
2024-07-27 18:27:55.094295, True, 25.5
2024-07-27 18:28:00.167418, True, 25.5
2024-07-27 18:29:00.316107, True, 25.5
2024-07-27 18:29:05.379135, True, 25.5
2024-07-27 18:30:05.536033, True, 25.5
2024-07-27 18:30:10.601920, True, 25.5
2024-07-27 18:31:10.753997, True, 25.6
2024-07-27 18:31:15.816496, True, 25.6
2024-07-27 18:32:15.967675, True, 25.6
2024-07-27 18:32:21.030975, True, 25.6
2024-07-27 18:33:21.203641, True, 25.5
2024-07-27 18:33:26.263270, True, 25.5
2024-07-27 18:34:26.415901, True, 25.7
2024-07-27 18:34:31.478381, True, 25.7
2024-07-27 18:35:31.637414, True, 25.7
2024-07-27 18:35:36.699122, True, 25.7
2024-07-27 18:36:36.849778, True, 25.6
2024-07-27 18:36:41.909721, True, 25.6
2024-07-27 18:37:42.062240, True, 25.6
2024-07-27 18:37:47.128869, True, 25.6
2024-07-27 18:38:47.281092, True, 25.7
2024-07-27 18:38:52.343777, True, 25.7
2024-07-27 18:39:52.498033, True, 25.7
2024-07-27 18:39:57.562676, True, 25.7
2024-07-27 18:40:57.711268, True, 25.8
2024-07-27 18:41:02.775682, True, 25.8
2024-07-27 18:42:02.924982, True, 25.7
2024-07-27 18:42:07.987855, True, 25.7
2024-07-27 18:43:08.138814, True, 25.7
2024-07-27 18:43:13.203780, True, 25.8
2024-07-27 18:44:13.358610, True, 25.9
2024-07-27 18:44:18.420428, True, 25.9
2024-07-27 18:45:18.576483, True, 25.9
2024-07-27 18:45:23.637600, True, 25.8
2024-07-27 18:46:23.792130, True, 25.9
2024-07-27 18:46:28.854122, True, 25.9
2024-07-27 18:47:29.007899, True, 26.0
2024-07-27 18:47:34.072259, True, 26.0
2024-07-27 18:48:34.211435, True, 26.0
2024-07-27 18:48:39.268731, True, 26.0
2024-07-27 18:49:39.410354, True, 26.0
2024-07-27 18:49:44.471514, True, 26.0
2024-07-27 18:50:44.622959, True, 25.9
2024-07-27 18:50:49.684631, True, 25.9
2024-07-27 18:51:49.836175, True, 26.0
2024-07-27 18:51:54.898841, True, 26.0
2024-07-27 18:52:55.051574, True, 26.0
2024-07-27 18:53:00.117318, True, 26.0
2024-07-27 18:54:00.269453, True, 24.1
2024-07-27 18:54:05.330951, True, 24.1
2024-07-27 18:55:05.483818, True, 26.0
2024-07-27 18:55:10.548722, True, 26.0
2024-07-27 18:56:10.704000, True, 24.1
2024-07-27 18:56:15.766205, True, 24.1
2024-07-27 18:57:15.916352, True, 24.1
2024-07-27 18:57:20.977341, True, 24.1
